func_args;signature;origin
LogAction(string,address,address,uint256,string);\x92956ea3c1dec66827036296e407e7986c13523738f99ffc31392d8bc3de545c;10
AddLockedTokens(address,uint256,uint256[]);\xa28933be8a98673bfb25a805a5fbac5ef1defacf5fd0d2f7787d8d89b1771892;10
InitSettlementEvent((string,bytes32,(uint256,address,bool),(uint256,address,bool)));\xb764ccf95fe193f9814713113888108602d385b1734ada12a3cefe82df312371;10
SetSettlementRoleDoneEvent(address,uint256,uint8,bool);\xd683d3f38cc2dd7376530d4997bef52da59fd5521a30046db218bb81057d1874;10
SetMaxNonceByWalletAndCurrencyEvent(address,(address,uint256),uint256);\x627686b1b476427bcfe4120b0777072ab5c48442194270d02480b3c6373459ac;10
SetMaxDriipNonceEvent(uint256);\x607ebe6526c3328a14ea38202c645ae095a940a573ddbb4e33fee15f7ca6d856;10
UpdateMaxDriipNonceFromCommunityVoteEvent(uint256);\x1c463c35635486ad6f481890d5677de7451f41b144cd4537816edf7eb4974fcd;10
SetTotalFeeEvent(address,address,address,(address,uint256),(uint256,int256));\xe24c740101e0ba8b832059dd9b953f20bbfc1011bf8cb2d6e9a6f67ad7a1194a;10
SetCommunityVoteEvent(address,address);\x624c4d4225a45f5bf8a9755adba1ef9be3464a9970b05a371fb6cca0c0caf204;10
FreezeCommunityVoteEvent();\xc1668d45f18667fb6eadfbcacfd5cdcc7dd4ecdfc9b0ab8786cfdbad86bb83d8;10
ServiceActivationTimeoutEvent(uint256);\x4f1d324a1cbffc352fb64f1d73d95e4b200d92f99ef39bf2d7f5b41f946909d6;10
RegisterServiceEvent(address);\xb619d545cb511bd5f02907a1eac4f4cb8dace7b1846852fb0bf5e553937481c1;10
RegisterServiceDeferredEvent(address,uint256);\x7f3a8349917003ed377f6e9ae1608b92edd893903f8983bd274b1f8373dd3b11;10
DeregisterServiceEvent(address);\x777645c5437dfbf962f57a281ead25f3d513f2f8e938685bbfc1738e81c9880e;10
EnableServiceActionEvent(address,string);\xec1b982d69bfc1a6fd8becf191d9a633486c822d3bdedd52303ca81fa6357501;10
DisableServiceActionEvent(address,string);\x92f4af6130f47c92f3899e06611c8c6ef191fb81207ad2675d134af619d2fe7d;10
PermitGameMachine(address,bool);\x4ee22d425dc5b01b0d9fb2b7bb4b9983655ab1cf11e46e96c7bcef856bb5c9c0;10
SetMaxBetAmount(bytes32,uint256);\x2f797d9e895271236f9486994ffcefb1e27e7a031d9ec1beda769d4c8ac269ea;8
SetMultiplier(uint256,uint256);\x7c36f4f09129892bcf3dc5b110d9b3644884bbdd87fa190dcc3b1e9877dc4384;8
Deposit();\xed21248cb703b524cc0029bb8669df941baca560163a3bc6ad184e7e9c268070;8
Win(uint256,uint256,uint256,uint256);\xa8e5116b10f6bc252038b8927939c96eedbd5b9b3103c44c83bffd92996c41f9;8
Lose(uint256,uint256,uint256,uint256);\xff1ff7e80e3a256a45b864dc9466ea84e6429b7f9f02cb754273d316fc6d4413;8
PayOutEvent(uint256,uint256);\x8fbdf3021377640c1cb4079741c59f21541c02a472d41d63a35457b871ca0591;8
Created(address,bytes32,address,bytes,uint256);\xc4317439075cf670016d9fff15c98babe21304c2c393e72a80d34d993779e70a;8
Created2(address,bytes32,address,bytes,uint256);\x74da973888be896e232abd439b13097a4319d859b05de4bf9ecd2c9ab712cf56;8
Created3(address,bytes32,address,bytes,uint256);\x8ea2673206c8d0d25f9edd4478e0560ec03cb5ff6c31fcaf40d6ff572c159d5e;8
Played(address,address,bytes32,uint256,bytes);\x0fae47ae36129d8fe9ddc5fbd1a558565eb472b1a08c9e2e23687ddfc83dcef4;8
Collected(address,bytes32,address,uint256,bytes);\x09c4f65d7f2abc599371a31f6965ff6c7ac7f452d3623419351a1ea55a41cd76;8
Canceled(address,bytes32,uint256,bytes);\xd744c1c5cd64d72ad94554c85175294ff7a51c795e9ffba8fd82b2be3d3e8699;8
ModelTransfer(bytes32,address,uint256);\x0beecb5526acb0cbfa50f481ee6ddbcef5430db81beb1e4254a2113a25182e7f;8
Tip(uint256);\x97362cd7557f1e4015ecf84de2e87a4dddce35d4916bea6b059d7b9e9ca99a56;8
Withdraw(address,address,address,uint256);\x3115d1449a7b732c986cba18244e897a450f61e1bb8d589cd2e69e6c8924f9f7;8
Register(address,string,string);\xf20b245a781ab35d1a9d5876c7d4fbf5e873637eb1358f3d5e5036ba473164b7;8
MetadataChanged(address,string);\xd6c2dec04e066cf016fee75889cec067f59fc4f82aa9347447e4afaca3a0748f;8
DataCreated(uint256,string);\x95392f7010326f1851e56c401692745736be5f075ffbe8e4e272422499052dec;8
PrivateDataHashesUpdated(address,bytes32);\x0ed4013fbc8174781b18a7aa1cce7d589bc1fc3509941835787881ed2ab8b48e;8
PrivateDataHashesDeleted(address,bytes32);\x9cad6db22e9f7e2a3441e18ef08567fa48da09796f593ded4222f0a315f98601;8
WithdrawEth(address,uint256,uint256);\x6d3e5f2222ab57d0981e3ce9d7e33e36f0a1d9e4e7019cf3119af24dcc9083de;8
WithdrawToken(address,uint256,uint256);\x7575c9e41ba6d91ef21e39bd62b5b9df62fc9b0401379fdf9fe1fa372f41e7c1;8
DepositEthReceived(address,uint256,uint256);\x93b418034c9276caa4376593f9cde52809151cc9d481224384d4e04ac23b66c5;8
SavedDeathDeclaration(address,address,string,string);\x1a9e6f3670fc031d010c36f8d06527b59b75f566570b5efaccb67c84261988a3;8
SavedMissing(address,address,string,string);\x381b1bce3118c670069ce83deb7717d6f9599a4d4337fd684a371ef05ff9f2a6;8
CanceledMissing(address,string,uint256);\xce182657849d6908b9571f142dc77e59bc577cd08fb75be8c22c87235ff3def5;8
CancelInheritancePlan(uint256,uint256);\x897feda501bc1fb8d9b13c9a621f1a1999eae2db8049678731eb416dcc025ad1;8
LogConfirmedHeritorExclusion(address,address,uint256);\x6739abee7a86eb279ee57703738078dda9980482c30f869346adc6e2a96a2976;8
LogDeniedHeritorExclusion(address,address,uint256);\xe09249ad157b469d058d6728880109174abfdc7ae1acd0cb3493744b166bd023;8
LogRemainderDistributed(address,address,uint256);\x92d66b454bd915cbd6db9b61909d47de04eb3401335f0ffca67fc43c3891ddbf;8
LogRemainderDistributedToken(address,address,uint256);\x37751c5afa79678d01201ac124e4f0a75bb48db8164f65d13621381d6d00a218;8
LogConfirmed(uint8,address);\x0284b03c9eaadfa4b6500a28d42ca7ff2e87c8ccd6cd93f6f96d893d9146f638;8
LogDenied(uint8,address);\x5b8a318ab196558b004f1ae144fda7339a169398a824ca0ed4550982109ba7e0;8
NotifyProgress(address,uint8);\xdd898c87e1908860a5dbd87b64305c64dc00e6534f7f9a6dbd64413934d3db11;8
DataPointSet(bytes32,uint256);\x7082da5b135e1e0116ae38bbbadc111fe2fcd54c6461bb7b76de9b3234b0e841;8
DelegatedDataSourcesChanged();\xbd791261b56d8f2d56a54b5009c69d7d151df2f8918bcca62581719fa8a2bcdd;8
DataRead(address,bytes32);\x41b81dcb5d73527357cfb49696f009d522733170606f2d4593bb799f5954c344;8
GetPO8AndResetTPTimes(uint256,uint256);\x4caee91773e36ea7e4be97e7ec7a46aba638fa4fa39de1d187856536c6d8566e;8
PurchaseRaisedLog(bytes32,bytes32,uint64,(uint64,bytes32,bytes32,bytes32,bytes32,bytes32,bytes32,bytes32,address,uint32,uint32,uint32,uint32,uint8));\x1e48db7d6d65d4f97f7bc91644f139b3c1ad3561172a6b160731a7a5a81748ad;8
SyncEvent(address,string);\x668b96354110979b17c55e7b6c5b0bc7d772debc8a45a8f031ec32c516fb7672;8
AuctionSuccessful(uint256,uint256,uint256,address,address,uint256);\x9dc2a2bff48b140f694323230c40dd8efacadadb6d073d0678e7ff36ddb59ee1;8
AuctionCancelled(uint256,uint256,uint256);\x9b8a467a4c5590c85d49a92a5f88ffd57719bc7c58b9523004b3bde17c2195ca;8
Minted(address,address,uint256,bytes,bytes);\x2fe5be0146f74c5bce36c0b80911af6c7d86ff27e89d5cfa61fc681327954e5d;10
icoHalted(address);\x7da9a28fc739c49fc1c69da8d04ef41c147a30006543f598ca93a161abcf859c;10
icoResumed(address);\x32d5b39251895444e61ec25a5758001a188524eb2257fae0122fe5adabd5ede5;10
LogHTLCNew(bytes32,address,address,uint256,uint256);\x48fd19eaec334cec3896d53ffd50824c1c09539f75bd6a09693f56d534baa567;10
LogHTLCWithdraw(bytes32,bytes32);\xee09f9188d5bb576cd8db4a9a84abb94a4e83139c07af55b2e81920752b8253a;10
AddUser(uint256,address);\xbf243b72bbb85c2ba6c30b23be7f331a52bf376571cb39a055f15278aa3edf3c;10
AddToken(uint256,address);\x374195d639167721eee596157426d922ffedad376d1ec774751088e8de1dcd0d;10
Trade(address,bool,address,uint256,address,uint256);\x4a68b34faf5dd268be25bab80592718fdfe94f50a60757365b81d3905dbf409a;10
UpdateManager(address,address,address,bool);\xd79fbfe1644c022b9150727d871532bfcc3e27ffee86fc596a062770ac97b042;10
Deposit(uint256,bytes,bytes,address,bytes,bytes,uint256);\xec313504f07cadd01ac718bc117fa39df43e1d32850d5fd8e79c92112584fa6f;10
Withdraw(uint256,address,address,bytes,bytes,uint256);\x8af2d96919652332f9adba36c0a82ffed089dee62ac0bbabf68f5e1639cc2afe;10
RegisterBreakout(uint256,address,bytes,bytes,bytes,uint256);\xee0dd04c76596fab5a07f4d74d17c478420c6d76ef1cd49728e213fb842b2501;10
AuditEtherPriceChanged(uint256,address);\x4c93251017d1829354b31aa6cb37ab6ec1b2af6a073553f6073a7a3420cf7393;10
RegisterBreakin(uint256,address,bytes,bytes,bytes,uint256);\xbee4580f62d5b09703278043af637edd9a3fca767a60999f2cbd673d88f81ac7;10
Mint(uint256,address,address,bytes,bytes,uint256);\xcc810d23c59d6987d4acd569b8cffcd464f920ac03abd8d31569ffc41220b214;10
Burn(uint256,bytes,bytes,address,bytes,bytes,uint256);\x4f458ec9fb617f85b04055824fc30aeb5e72dc5b95068645eb498678159781b8;10
CryptonomicaArbitrationContractAddressChanged(address,address,address);\xdeee135e9ab3644341d22e8715d2d21eef558921ca6eb86764de7125302f200f;10
MinExchangeAmountChanged(address,uint256,uint256);\x647ea6b9c0886d71b598c86e2dea5324cecd56394fb1c54c794462e31abd4b17;10
LogBNANAClaimed(address,uint8,uint256,uint256,uint256);\xd008e8fcd77d10d2a03f5c9c2b18681b5683ce82352e9cd6803b6f80fda95ee5;10
UpgradeAnnounced(address,uint256);\xb923610cdac8a2884c143a9b2cf1153f9573a6ad9c5052ae33c1ff4a3e4e1e77;10
Deactivated(address);\x749cb6b4c510bc468cf6b9c2086d6f0a54d6b18e25d37bf3200e68eab0880c00;10
BountyIssued(uint256,address,address[],address[],string,uint256,address,uint256);\xeea6c8039af43860e84bc876245a0d129d92b942390135da1051b219149c100e;10
ContributionAdded(uint256,uint256,address,uint256);\x7431e5e30247dcb2379eab9b0e60e49038c5ddb5cac27f27a17e950c0220a693;10
ContributionRefunded(uint256,uint256);\xfb1da5cbf027ad18b7c1f786bf81e9920cc0db09d7e299a8e4f3dbb64ce32f01;10
ContributionsRefunded(uint256,address,uint256[]);\xc55c552370ad68c2faed667a8224a8ab373e39368872484a40619b1e884336de;10
BountyDrained(uint256,address,uint256[]);\xc9db45671da2b4994b84d56a8832d4e0bcc3722230dffce39df6886f9ec2d7d6;10
ActionPerformed(uint256,address,string);\xd54885079d7edd9bea77e3f09e83bd65a121db3d3a14892227e0d2cffe73970f;10
BountyFulfilled(uint256,uint256,address[],string,address);\xb9fb09db36801e95ddbb658a96b7ecf81b9b7e105e4a82d8887b1e7eadd45b84;10
FulfillmentUpdated(uint256,uint256,address[],string);\xde0d52ad68b0a792924de426fb3a2f2c1ce908be531894e35d85e533fbb8ec16;10
FulfillmentAccepted(uint256,uint256,address,uint256[]);\x4d54a229a804a61c5213bec479b1407ce270c57b24fd8299d6ea98b6b2ab0520;10
BountyChanged(uint256,address,address[],address[],string,uint256);\x588a0d2c7e36ab3050cd6b8b12441530ae5407613e9f2a62dc10bc43a302ed9c;10
BountyIssuersUpdated(uint256,address,address[]);\xc969620b1b90646a0d597289d87dcf90d4cc4e554bddf0c003dfc05954a6d359;10
BountyApproversUpdated(uint256,address,address[]);\x43a4e4542993b08827123085341d156186f40b28b6343f301c246a1d5f49d9f7;10
BountyDataChanged(uint256,address,string);\xdc41a74d84036920901cf73075fc7f917d75b1f5dbd7955c12f9203336247233;10
BountyDeadlineChanged(uint256,address,uint256);\x946e60a77ecf689f0595d6dcd6cf1537564a1d82472a69a3be00f7e8cb6f8b7d;10
BlindPackPulled(uint256,address);\x407998b30cea11382fe35115dbbb804b06d69eaf527c8f91a84041e25f42091c;8
AddRound(string,string,uint256,uint256,bool);\x3a280f7f8a47a47808ab15934fd1d625627b5ddaff2453bd06e70adca0d3e782;8
DeleteRound(string,string);\xc56776b404f62a5dea19303159bbf5c65e41ee905afcc046212c000658a06e28;8
PaymentRegistered(uint256,uint256,uint256,uint256);\xfbefa9690638ebc9b45d230d36e88fe90ae680b2d8701523123cf14f1eec1c9f;8
PaymentUnlocked(uint256,bytes);\x6cc2ecf280386f84dd7995041ad66179851f8fe110b7f57c2085884b3dfae194;8
PaymentRefunded(uint32,uint64);\x5237d1300784adfc279ef3a96834ad6ca9e7b7ac63239501fc5bacafa7afe155;8
Challenge1(uint256,uint256,uint256);\x7ead680ada8d9e1356fc4bcb157550954c7cdc74cf4298d66426ae9f785d68ed;8
Challenge2(uint256,uint256);\xd7515a6b2c1e8e3f982e96f1b4c105f0f4607f9c6c64648f706221397b60a550;8
Challenge3(uint256,uint256,uint256);\xdd04d7f039f1aa4cbadd486eb11d0ea9077188ed866b0f1607956feebd3b36a9;8
Challenge4(uint256,uint256);\x51be4ad99306a29aaff226c9916d87e4c09a270644cf52e226f8016253729602;8
ChallengeSuccess(uint256,uint256);\xed5d5a09a0c360ae8f4d4743e83680240a51985240cc41649dc27ec426eb73a2;8
AccountRegistered(uint256,address);\xde338ca976df8cb181c40c0c8d8ed2a5634cc3893a9b41c2b9b550649531889c;8
CardMinted(uint256,address);\xdc9b1db686f25ff45fe132c07de2357339444f86d5d8bc46d57b0abd6a12aeed;8
AddRound(string,string,uint256,uint256,bool,uint8);\x830f06dd3d8a88492c6e1e968e2b23a70fa513c01f6e0fd396ff8ac8f476b8f4;8
EVENT(address,uint256);\xb087e51a9a271213e76e17bc05787545627ec068210d0aa70b7dfa282ca115e2;8
EntranceEvent(address,uint256);\x7323bbad8124841e5d059b98a97545ff2fa526f8759e5a0546087889c8b18ff8;8
ReleaseEvent(address);\xac3700bac6629d5df5de1a923a58f7518d0957404fbeca3198203332769255a8;8
UltimateReleaseEvent(address);\xc324578eda089f80eae34037531baa45275657ee6b99a6290951d63f97c37cb8;8
DeleteOrderObj(bytes32,address,address,uint256);\x0f762d10d30113266aedadff34bc8a1d3c2253c78e29a09d1b29e541f48e12c9;8
NotifyMessage(string);\x79a534cfaf3ab00bef76c1773c03511dda96657968d8be9c95c3446d74ddcecc;8
NotifyMessage2(uint256);\x42585c8ebe8114df5b5df381678cd7e65036c3b825ab09900360ea7e8729a2a3;8
TreasuryReconfigured(address);\x07c6b684c91887c6b332b5cf2120b98dad39ea482b63a882365b673a067715a4;8
PendingTransfered(address,uint256);\x181e531824accd58106c533a3663d6ca1028c4aacbc9146e8472b59de600f613;8
SeasonTopSalesTransfered(uint16,address,uint256);\x65f396db7774a48a28c86ad3f7af48d4497a699f17c107901e13b0503ab662fa;8
VokenTransfer(address,uint256);\x6f627319e2cd199a939071090d205b556d073f21642c9b1fc7708493fff76e15;8
NewPropertyRegistered(uint256,string);\xb8d547d690ac779b9c5c05af1c61e58398af748b889a7a824112a994a135411a;8
PropertyInitialOwnerWasSet(uint256,address);\x9dd128e0124ad9c007853761a5b344d313bb93e28fc0086a4abe69900f9bebe1;8
existentProxyWallet(address);\x2757a2c75b2eb9de18fee2e806b86835ecc7fdc9cd74b3cd2fd266effd545e4d;8
PriceInWeiChanged(uint256,uint256);\x10fff142f5fb0d7fb4619c26bd9eb8ee328ced29b159d2d36d0227399f869f35;10
DefaultCardTypeChanged(uint256);\x75c6e6de0e60e7234e491208cf9d69acf42dfeecaa9e5ab98ddeabba591dd756;10
AttributesBaseChanged(uint256);\x89bfb412bd3e31cdc80daa077c41c4b350394ce6b1df71df0757acb58709c25b;10
FutballCardsGeneratorChanged(address);\x1621bff47ed50c9005e5edccf9340ce008500a12dc02e333c5db3890bea1ac4b;10
TokenBaseIPFSURIChanged(string);\x93bc8252380c645fd4b845fab020073aba271b77652e908c3450d2346be94ee9;10
StaticIpfsTokenURISet(uint256,string);\xcc21c9e97f4c1b48853cc4c5675c52597c939ba6762fbf5d1bb439b147a4552e;10
StaticIpfsTokenURICleared(uint256);\xeefcdf933acebe3408b59e310709eeb11c01f4b3f75b0934f506d2d58ca2754e;10
CardAttributesSet(uint256,uint256,uint256,uint256,uint256);\xc08b1d6f32112246977fbaea4f6dbf652f40927e2c50ba996ff86a3058e1318f;10
NameSet(uint256,uint256,uint256);\xb510a739be5ccf96111ba362fb80ca648c934dd748733b2563c4f0fee7eeabd3;10
SpecialSet(uint256,uint256);\x2a32126946c3137a9afa70442339e37a0a82ed9e4d2281a447b8ecb40c9e5019;10
BadgeSet(uint256,uint256);\x850866ad49a69c1541ccee0e2f2f02ef30ab1335cf98c5b062aa7d1c12191e34;10
SponsorSet(uint256,uint256);\xb090761efd169ad07cc9478dce823ced9f143c64870c1a212a59bf59f269f06a;10
NumberSet(uint256,uint256);\x9b99fe1e164b2f59c23e957801d298251d28b6c108a9e5348c4128956db0483b;10
BootsSet(uint256,uint256);\xa964212e3161d61e75a66f706534700581768662c0c97c384cae5ae8bd78596d;10
StarAdded(uint256,uint256);\x15d07b9caa4ef0ff84bff233c4b3be3396d65dc4cdde0cd418a747e5c61c52aa;10
XpAdded(uint256,uint256);\xe2e0abad15d85a43318b503a336369b2309f9c5dc640310c7079f2ae23122bca;10
BuyTokenAllowedEvent(bool);\x3b5b2c71f43810b5658cc67290694552f6e7aecd6bb56ae2f75661a2929401d6;10
AuditWriterAdded(address);\x6f755026868a359adacf872187c132f6999009ff5c425630b44203ba2b0e8bee;10
AuditWriterRemoved(address);\xb2f286afcd3737ae2e1a663155ec1f1ae6359f922efd1ff87c384edb7507dd1d;10
KycProviderAdded(address);\x2a52978603c914e958ce841ce8b5d85dc60b832626de3e76a0591e31cde140bc;10
AssetSeizerAdded(address);\x766c8ae645b1fb4eeac23be0b646b4fff7bb9fec05c3fb867895ef7cbf06ee6d;10
AssetSeizerRemoved(address);\xaf1e25ad110ffb62340b34b828b80e8148200f0bae8a0de09744cdea4242825a;10
AssetFreezerAdded(address);\xbe53155082cfe4babb63cca3de13be71817a0e5d0d29ee6ffb1c080a8dd5f30f;10
AssetFreezerRemoved(address);\xc94c46e4609d5e9be07b0bc4cbd148d7b65b7c958a9a541b04abb5974cf30d4a;10
UserManagerAdded(address);\x1bbddd29e5beadd1488995d920f674ccb798746c45b132785f11975baff2c646;10
UserManagerRemoved(address);\x9bf64499af09ff069347ad1132fbc1991de802dd0d1a288a5ba9fc868f273101;10
newProxyWallet(address);\x9edc7f21864e4f51e18b35e0cb306b2aea7cb5fa8ff03a8eecd679f28c9ede36;8
ethTransfered();\xafdabc844c92e4773719a54f4de281f45aa7dc99f959a0557a3f1798c74d661c;8
mintExecuted(bytes);\x11e93fc3436517e7cadf68e7cec12e8209f850aff5dffcaf55f9f1d81b9e9bed;8
VokenIssuedTransfer(address,uint256);\x37948c8b8aea173cbb4ab778de06c77837b4d5ed41d097a271fe7b16dadaf9d6;8
VokenBonusTransfer(address,uint256);\x985faf766e23e30abdbe119a1e68e8aca17e95a12c63f4862dc37fb432f2fd0a;8
VokenWhitelistTransfer(address,uint256);\xc45b26468498a63dd78c7e488a5ff7891343a447de0d231227f7cbfe9f96634c;8
newCircle(address,uint256,uint256);\x0fb16972160a5f384470a4019e95223247a51c98da103e8d732674f365c35ea0;10
AuthorizationSet(address);\x0b13ebfb339521b6e5b463c48cb139349ce9ec66833ea58f7c7101847c1fa61c;10
Authorize(address,string,bool);\x254d6a6dc81c08dc08b506af596cb63c2923a990956ccba447c2547e28b5a468;10
BlacklistAdded(address);\x44d5fe68b00f68950fb9c1ff0a61ef7f747b1a36359a7e3a7f3324db4b878967;10
EventSetInKindRateOfGood(int256);\xf2755701e35203159aa38f896d530599a70bf3df5148b723699c1d9c940322d9;10
EventSetVolunteerRateOfGood(int256);\x33e01fab4491de32ba5a25fc35c1093c81a5d922ac483311f7efb2aaeb7fbbff;10
EventSetDeliveryRateOfGood(int256);\x011284d22823df0246add24f6f5e0168b53e25ed9641d851424d4b3e440f1b77;10
EventSetFundRaisingRateOfGood(int256);\x71b897463e1d2c8643e5248e6e8606d44af065fd3b3d11689bf9785e5d097b0c;10
AuditEtherPriceAuditorChanged(address,bool);\x7309a1bee0ae3b528b2e9f11ab2abd82b54426646b40c5bef678f09554bd7c8f;10
VokenBonusTransfered(address,uint256);\x307cd8dd2b0de91574773a8d043032396e536c24df2a7b519a0ef251b1bd6186;10
VokenWhitelistTransfered(address,uint256);\x2dc6fbf5af806174d3da724495dd09c4a7da35ceb3d38a377ff00ed38fa65cd8;10
VokenIssuedTransfered(uint16,address,uint256,uint256,uint256);\x29caba8ede395b9502a07748e15eee56dc0606ed5b003837c18768e0dc96e09d;10
SeasonTopSalesWeiTransfered(uint16,address,uint256);\x69ccd39c099e91512b4f9c8d1664c05f38430681d4d594a1deec4ace4e7a6e0d;10
TeamWeiTransfered(address,uint256);\xe4de4c8dc6ab2404c805abf5db58633d76fc08b6c8b2c0a34d3a47bfb73663bf;10
PendingWeiTransfered(address,uint256);\xfcd200d7cba84a55eb61ba9209300062477f6f08297653f398fa5489b65a1704;10
onHoldplatformsetting(address,address,uint256,uint256,uint256,uint256);\xd7fe77f9d38c10f9400401472189730ea2b372e7e5c03a32535a7297a8284855;10
NewPPF(address,address,address);\xd9e62ab99ad90aaedba82b833d8f49c665ca71701fb655e5b599d037cf023a4b;10
SetRate(address,address,uint256,uint64);\xdc3cf748498d22cc47e2d62e2a7216a21f3e47de73ea3d4a9b2a7ccd976ff84d;10
SetOperatorOwner(address);\x99ac3391bcaac6e04578cbac2efd183c665745adeb1ad37989376c39f137177a;10
DesireCreated(uint256,address,string,uint256);\x04fff37cc39f1dc72ea99b76deefad94658f226fcfc7d6ab4972994805d8885b;10
DesireDeleted(uint256);\x898a239e30e5f99c8d278826f0efb7c8916dc7c87d893c23c490e1d3956b399c;10
DesireModified(uint256);\x30f9c7e56b4178b271f73bd4fa919e7b884d45bba2f99e8deddea7afdb5f2182;10
DesireSupported(uint256,address,uint256);\x355b55f893042a81e37abc20abd9e0d7b28b58298d874786b3b36a8ed6fff68b;10
TokenSalePriceChanged(uint256);\xc01f395fb8a02d73a05a6ce9de07ee7c3a1e0a9fd306948bfcccbd38143ec75c;10
ActiveStateChanged(bool);\x6e42c17ec1ca56a5f5459efbbaa45a2a068ccb4078032d065ba5d698f118fd2f;10
Investment(uint256,uint256,address,address);\xa5438b9bb0d2bec6003e8276fcec5ee6104a0c8503b672463ace9f118f66bfa1;8
RedeemFunding(uint256);\x29492d3cef4188bf5345e34488de30a3edd7d6100edfc01958050e90a1b7fc07;8
Repay(uint256,uint256,address);\x7ce07c31f2b07f744a159f0fa8d9b28589a98953fa8ad8a9310c2d775c34443f;8
fullyRepaid(uint256);\x6a951c33ed8fdc4722d28d5806a872fa3cf49232cb25bbb3ad8a3744d15260e8;8
WithdrawBalance(uint256,address,address);\x375220368627f2ebb076121a85ecfc5526795d070b3310653bc33858a73b2da2;8
RedeemInvestment(uint256,uint256,address,address);\xf2b92ab5cb06f179a38bcac9077fba83c314a6b5dc2579dc04faecf70da4f5c4;8
Submission(bytes32,address,bytes32);\x7d7b40b1a77897a6d2400c6937e4447f51cd07be5193d885c841349d4177c6eb;8
WithdrawInstallment(address,uint256,uint256);\x5c8e0054462c1d576e80b1607ee63000a1bdfe3d06dbfbe4da67407e672bf69d;8
WithdrawTokenInstallment(address,uint256,uint256);\xabce94548401471c3dc83ad1b654d707edab29f87c564fe667dd7108f9e07201;8
LogNewOraclizeQuery(string,uint256);\xa7d002efaf1f51dd3579139645535a9eca57cf6e862a6a74d24fb0f22af9b0a9;8
InsuranceCreate(string,string,string);\x16c311451af637125e283bef0ce5dec141a8a5787bc3d94c4f5f3ceb12ef92fd;8
ControllerTransfer(address,address,address,uint256);\x1594b99241b807e4dae1336624d71beff3bfbe2ea312c22677f38cdbfcbbd92c;8
ControllerRedemption(address,address,uint256);\x871ea114f59ca3167de9c79f39f66e3af4544eb829731f3a4b592a7242a84a62;8
ContentAdded(address,uint256,uint256,uint256,string);\xace52ee5cee2883b1a2e0a7cd5ec4c2e0f410129528985d131327c837cc5c030;8
DataSourceRegistered(address,address,uint256);\x2c3e2c6a7f21a87268d1a393af30d30eb6963492d9088b5475a09f4b3868b174;8
DataSourceRemoved(address,address,uint256);\xf35eeebb41ce15ca751a43f626e4c33d1fd7083e4bab94b5b3a610fc4270d6e9;8
DataSourceVoted(address,address,uint256,uint256);\x8020bff8a7c622b1f8c2196887b5e7d83c97ea517f9e9e4cafe67b802b60aa85;8
DataSourceWithdrawn(address,address,uint256);\xe5194ac3344f08ee4f7f156d0e082cc44d595163bc4ac7248ecc39499902accb;8
NewGameEvent(uint256,address);\x5dadf036cf43e3e5255b84929b07d858195ee0d4d529ee374773660403c8d656;8
Round1Event(uint256,address);\x1b9e4aea610a10b5fa44a0b98aa01f62cd9e94392434813712538be9915d3375;8
Round2Event(uint256,address);\x65c2c3a4c31247ff7f71d9dafad9f141a488ae36f27b4e04584c072d8b5d2915;8
